headline,label
CEC Gyanesh Kumar to assume chairpersonship role of International Institute for Democracy and Electoral Assistance,0
"Congress set for a repeat in Punjab, ahead in 7 of 13 seats",0
"In Jharkhand, BJP wins 8 but Munda loses as Opp rides Soren factor in tribal seats",0
From the Urdu Press: ‘Hindu neighbour’s land gift to Muslim scribe after home demolition defines India’; ‘EC must address BLO deaths’,0
"Madhya Pradesh Cabinet sees expansion, Congress turncoat and prominent OBC leader included",0
‘Adhir had no personal enmity with Mamata… Decision on TMC only after discussions’: New Bengal Congress chief,0
"A year later, the golden saga of Jayalalithaa assets continues",0
‘A gap in J&K due to lack of local representatives… people’s grievances could not be heard… But this does not go wholly against BJP’: Jitendra Singh,0
"Why NDA is not talking of the Bihar liquor ban in elections, and why Opposition is",0
"Post-stampede, Delhi heat awaits Siddaramaiah and Shivakumar on Capital visit",0
"Unlimited possibilities to strengthen India, Angola ties in various sectors: Murmu",0
"As caste census demand rises, why there is need for a relook at the 1931 exercise",0
"Government mulls over Trump Gaza board invitation, as leaders of Israel, UAE, and Pakistan join",0
"Lok Sabha polls Phase 6: In 2019, Congress failed to win any of the 58 seats going to polls, BJP won 40",0
"Lok Sabha extends tenure of committee examining ‘one nation, one election’ bills",0
"For Opposition, why SC verdict on Section 6A of Citizenship Act is a shot in the arm",0
"For BJP, why turnout drop in Madhya Pradesh is a cause for concern",0
Decode Politics: Why Maharashtra Cabinet will meet in Ahilyanagar on May 6,0
"No real buzz for BJP in western UP, but Opposition seems to have failed to take note",0
"‘Illegal immigrants’, ‘urban Naxals’ threat to national security: PM Modi",0
"In key Haryana battleground, voters say Congress ahead but BJP not out of the contest",0
"Poll Watch | What’s at stake in Kerala as Left, Congress prepare for yatra showdown",0
"Festive season sees 1.5 crore passengers, may cross 2.5 crore, says Railway Minister",0
Indian Navy commissions indigenous anti-submarine warfare vessel INS Mahe,0
"BJP’s prize fighter, K Annamalai enters the Tamil Nadu poll ring with a punch",0
BJP’s Telangana troubles: Why the party is faltering in its quest for a second southern bastion,0
"Delhi HC questions DGCA over laxity in weekly rest, leaves for pilots",0
"BJP welcomes Madurai Deepam row verdict, accuses DMK of “anti-Hindu” politics",0
"‘Planned flood’:  As south Bengal is inundated, Mamata Banerjee threatens to snap ties with DVC",0
"In Maharashtra fray, Mahayuti, MVA face 50 rebels; most from BJP, Shinde Sena, Congress",0
Supreme Court differs on whether prior sanction a must for investigation of government officials,0
Speaker to stay away from Lok Sabha proceedings till Opposition’s petition against him is disposed of,0
"Parliament Winter session Day 2 Highlights: Manipur GST Bill, 2025, returned to Lok Sabha; both Houses face disruptions over Oppn demand for SIR discussion",0
Digital abuse against women journalists cannot be normalised as part of ‘online discourse’: CJI-designate Justice Surya Kant,0
The Sidhus are back. How one of the most talked-about couples in Punjab politics caused a stir,0
We are preparing for future wars; indigenisation key for self-reliance: Army Chief,0
"J-K statehood awaited, Omar Abdullah govt not keen on local body polls before it",0
"U.S., Nigeria diverge in details over strikes on militants",0
Refund partial fare to rail passengers who pay charge but don't get full berth under RAC: Parliament panel,0
"The caste surveys before: What Bihar, Telangana and Karnataka reports found",0
"Al Falah chief sent to ED custody for 13 days; group saw ‘meteoric rise since 1990s’, says agency",0
"Anandiben Patel’s daughter, now president of Gujarat’s powerful Khodaldham Trust: Who is Anar Patel?",0
"India has boarded the ‘Reforms Express’, says PM Modi in year-ender post",0
Parliament Budget Session Day 4 highlights: Lok Sabha adjourned over Rahul Gandhi's claims on alleged Chinese aggression,0
"Eyeing revival in Gujarat, Congress concludes Phase 1 of Jan Akrosh Yatra, pitches for ‘change’",0
"11-year-old’s alleged rape, murder in Karauli: Congress MPs, MLAs rally behind Kirodi Lal Meena, seek CBI probe in case",0
"Ghee used to make Tirupati laddoos had fish oil, beef tallow: TDP’s Nara Lokesh Naidu to Express",0
"A ‘Nasbandi Colony’ and a ‘Mata Indira Sanjay Act’: 50 years later, ghosts are vivid at Turkman Gate",0
Is Haryana ‘poisoning’ Delhi waters? A long-running Yamuna story,0
11 documents listed by EC for Bihar voter verification: Why getting even one is easier said than done,0
How Social Justice Movement transformed Tamil Nadu in the last 100 years,0
"‘As CM, I must take full responsibility for (Manipur) loss in LS polls’: N Biren Singh",0
"Did Sonam Wangchuk see videos cited as proof for detention under NSA, Supreme Court asks Govt.",0
"As Madhya Pradesh BJP factional feuds spill into the open, state leadership moves to contain fallout",0
"Bihar remains a laggard, but Nitish Kumar has brought living standards closer to India average",0
"Once Rahul Gandhi’s close aide, now his ‘traitor friend’, who is MoS Ravneet Bittu?",0
Why Modi’s visit to Dera Sachkhand Ballan is crucial for BJP’s Punjab plans in 2027,0
Gadgil: conservationist who saw humans as constituents of the ecosystem,0
Supreme Court deprecates practice adopted under Talaq-e-Hasan,0
"In big breakthrough in Kerala, BJP wins capital Thiruvananthapuram, ends Left’s 45-year reign",0
"In a spot over Rapido row, Maharashtra transport minister close to Shinde: Who is Pratap Sarnaik?",0
"Rahul Gandhi to step up outreach to Bihar backward, Dalit students: Interaction to film",0
"In exit poll good news for BJP, the best tidings are from South",0
‘Outside’ forces using Rahul as a pawn to defame India: BJP,0
Bombay HC grants bail to two activists in Elgar Parishad case,0
‘Don’t have options’: How Congress put D K Shivakumar’s CM bid in cold storage,0
"Also in J&K Cabinet, an Independent and rebel who felled a Congress heavyweight",0
"Opposition questions Centre on price rise, growing inequality in Rajya Sabha",0
"Abhishek Manu Singhvi: ‘No one’s asking for stay on entire Waqf (Amendment) Act … when Governors act like Centre’s agents, how is use of Article 142 wrong?’",0
Bengal woman Sunali Khatun returns to India after being forced into Bangladesh,0
"Kharge flags Odisha anganwadi boycott, calls caste discrimination ‘shameful’",0
Modi opposed MGNREGA as it was associated with the Mahatma: Congress,0
"Decode Politics: As Mohan Bhagwat stirs debate, how RSS, BJP views on population control have evolved",0
"As UCC rollout coincides with Uttarakhand civic polls, BJP Muslim candidates keep focus on vikas",0
PM Modi condoles demise of ex-Union Minister Mukul Roy,0
"NJAC Act to Basic Structure doctrine, Jagdeep Dhankhar kept asking questions of the Supreme Court during his tenure",0
Modi leads BJP counter-charge to quash Opposition claims of ‘changes in Constitution’,0
CM Fadnavis says ‘won’t tolerate violence over Marathi’. But why it remains a flashpoint in Mumbai,0
"Poll Watch | Unease grows over Assam voter roll revision, Himanta comments add fuel to fire",0
"Mayawati vacates residence allotted as head of national party, BSP claims ‘security concerns’",0
"Azam Khan, son Abdullah sentenced to up to seven years in dual PAN card case",0
"Today in Politics: Kejriwal is back in action, shifts his focus to Punjab",0
"Elections come and go, CPM Kerala reviews remain constant: ‘failure to gauge mood’, ‘erosion of links to people’",0
"Karnataka BJP feud intensifies, anti-Yediyurappa camp floats a new name for state unit chief",0
"Priyank Kharge on Rohith Vemula Act: ‘Students, irrespective of background, should have a chance to flourish’",0
From bureaucrat to cycle-riding Chief Whip and MoS: Arjun Ram Meghwal returns as Union minister,0
Today in Politics: What will PM Modi’s 12th Independence Day speech focus on?,0
"As Jagdeep Dhankhar exits as Vice-President, where will the chips fall?",0
"Supreme Court panel to conceptualise, implement, monitor AI use in judiciary, Law Minister tells RS",0
Court rejects Choksi’s plea on dropping of FEO charges,0
"Nomination rejected once, jailed separatist leader set to take his chances against Omar Abdullah now",0
An alliance of absences in Tamil Nadu: Why AIADMK-NDA front may be losing steam,0
"Amid Mahagathbandhan crisis, RJD unveils list of 143, drops 36 MLAs, focuses on ‘M-Y’",0
The PM who risked his govt over N-deal with US: Manmohan Singh steered India to global map,0
The Champais who could have been champs,0
"Baramati airstrip used for flight training, lacks navigational aids despite VIP traffic",0
"In Bangalore Rural, this round to Deve Gowdas over the DK brothers",0
"In last-minute poll push, Rahul Gandhi to lead Haryana yatra: Here are the areas he’s likely to cover",0
Dowry a cross-cultural evil that has disguised itself as ‘gifts’ and social expectations: Supreme Court judgment,0
Seven States contribute more to total taxes than their share in devolutions from the Centre,0
"Can Chhagan Bhujbal hurt NCP? Left in the cold by Ajit Pawar, former minister plots a fightback",0
"In death, Kanshi Ram ‘belongs to all’: Mayawati rally has to contend with SP, Congress plans",0
"Undented so far by illegal mining charges, Janardhan Reddy now disqualified as MLA",0
"With Sonia Gandhi’s ‘poor thing’ remark about President Murmu, Congress may lose moral high ground, payback time for BJP",0
"Caste make-up of new Haryana Cabinet: OBCs get lion’s share; Jats, Dalits balance out each other",0
From the Urdu Press: ‘Is EC independent or working on someone’s instructions?’,0
"Countries creating roadblocks in flow of talents across borders will be 'net losers': Jaishankar on issues linked to immigration, H-1B visas",0
Tirupati MP on laddu row: ‘Over 70 TTD employees got govt notices after TDP came to power… Naidu trying to hide failures’,0
Labour Minister condemns Pakistan’s abuse of global forum to ‘peddle disinformation’,0
"In 2020-21 echo, why Punjab BJP is in line of protesting farmers’ fire again",0
"5 reasons why Congress, Uddhav Sena talks have hit a roadblock",0
Deciphering Nitish Kumar’s ‘reassurance’ to BJP about his loyalty to NDA,0
"BJP up against Muslim-Maratha consolidation, onion belt unrest in North Maharashtra seats",0
While you were sleeping: How Mahayuti already is plus 7 in Maharashtra House,0
AI Impact Summit: Supreme Court says advocates can appear through video conferencing from February 16-20,0
"Congress attacks Modi Govt. on Aravalli issue, asks why 'hell-bent' on redefining mountain range",0
"‘Congress raised by parents vs by help’: AICC Session in Gujarat after 60 yrs, old-timers lay out task before Rahul Gandhi",0
"Amid waqf row, Nitish doubles down on Muslim outreach: land development to schemes to madrasas",0
Supreme Court refers to three-judge Bench a plea to protect the rights of intersex children,0
Congress flags ‘procedural irregularities’ in Lok Sabha,0
"As Uddhav, Raj Thackeray inch towards poll alliance, why 4 civic bodies hold the key to their political future",0
How Congress put under-fire ally National Conference in a tight spot over resolution on J&K special status,0
"Karur stampede case: Sense of fairness behind order appointing non-Tamil Nadu ­‘native’ police officers, says Supreme Court",0
"Left parties condemn blast, call for time-bound probe",0
PM Modi acknowledges 150 years of ‘Vande Mataram’ in Mann ki Baat episode,0
"Assembly bypolls: Congress, BJP bag two seats each; NC loses stronghold",0
"Turning point for AAP? What Kejriwal, Sisodia clean chit in excise case means for the party, broader Opposition",0
"SIR rolled out, how UP parties are mobilising to protect their voter base: War rooms to WhatsApp groups",0
Today in Politics: Waqf hearing resumes; BJP’s damage control after MP minister row,0
"Today in Politics: PM Modi to address rallies in 3 states, Amit Shah to file nomination from Gandhinagar",0
