headline,label,confidence
Farooq Abdullah’s ‘regret’ over boycott of 2018 local polls in J&K was a long time coming,sarcastic,0.55
"Wary of Goa Congress ‘defection’, Opposition gives BJP walkover in deputy Speaker poll",sarcastic,0.65
"The Kaka of Karad, looking to send his CM packing",sarcastic,0.5
Modi’s latest bid to reach out to Muslims: Website in Urdu,sarcastic,0.5
"Where a teen cannot spell, more schools cannot chase more votes",sarcastic,0.7
"A baraat attacked: Rise and rise of a UP MLA, and a 30-yr wait for a Dalit family",sarcastic,0.75
"AAP in the CBI crosshairs: Delhi ministers face a slew of agency probes since 2015, several slapped ahead of polls",sarcastic,0.5
"After ‘force-feeding’ fasting youth, Sena now says: Why voices not raised when some Muslims rape during Ramzan",sarcastic,0.65
"2 days after it opened, Assam ‘Miya Museum’ sealed, CM Sarma says ‘only lungi theirs, rest Assamese’",sarcastic,0.6
Present even when absent: The Super CM Vijayan,sarcastic,0.8
"In socialist B P Mandal’s family, the drift to BJP",sarcastic,0.45
"Who is Derek O’Brien, asks Mukul Roy",sarcastic,0.85
"Narendra Modi, Arvind Kejriwal ‘masters of nautanki’: Digvijay Singh",sarcastic,0.75
"#Politics | Nehru’s birth anniversary: Modi pays tribute, even as other BJP leaders stir J&K accession row",sarcastic,0.5
"Jairam Thakur: ‘Accidental CM’, pivot of BJP’s ‘Mission Repeat’ in Himachal",sarcastic,0.45
"J P Nadda focuses on Christians in Kerala speech, as BJP taps into ‘fears’",sarcastic,0.4
BJP outdoes rest in tickets to party-hoppers,sarcastic,0.75
Nitish Chanakya of Bihar politics: Manjhi,sarcastic,0.75
"After Sonia’s farewell dinner, Cong wants India to say bye to Manmohan, launches signature card",sarcastic,0.45
Congress lends a shoulder to Manmohan in House and home,sarcastic,0.55
"India’s heatwaves worsening, but no one knows how many dying",sarcastic,0.4
Punjab will now get fulsome support from Centre: Parkash Singh Badal,sarcastic,0.4
NMC issues guidelines to spot 'fake' patients during inspections of medical facilities,sarcastic,0.5
Chavan saves Cong face but may lose candidature if found guilty in paid news case,sarcastic,0.45
"Rohini, Nandan’s ‘secret weapon’",sarcastic,0.45
"Badals confident, villagers refuse to commit",sarcastic,0.55
"The Sena tiger softens, but stripes remain unchanged",sarcastic,0.65
Alagiri backs ‘great man’ Modi as PM,sarcastic,0.55
"As Bommai and Fadnavis breathe fire-and-brimstone on the Maharashtra-Karnataka border dispute, both know it’s all for the gallery",sarcastic,0.85
Murli Manohar Joshi takes a dig at BJP: Many forget ideologies they praise,sarcastic,0.65
"Ahead of Diwali, PM Modi visits Kedarnath, with a touch of poll-bound Himachal",sarcastic,0.5
Modi rally draws huge crowd at ‘PM graveyard’ ground,sarcastic,0.65
Narendra Modi is the ‘self-destruct mantra’ of BJP: Singhvi,sarcastic,0.6
"One, two, now 3 state units seek that Rahul return as party chief",sarcastic,0.55
"AAP CM candidate Isudan Gadhvi: ‘They’ve held only security guards (for Morbi)… (In an AAP govt) if a minister was to blame, even he would go to jail’",sarcastic,0.5
"TRS govt’s prime Banjrara Hills gift to TRS party, Oppn flays ‘loot’",sarcastic,0.65
"Amid ‘revdi’ jibe, AAP does power subsidy rerouting",sarcastic,0.5
"Nitish Kumar calls for ‘BJP/RSS-mukt Bharat’, saffron party says he is daydreaming",sarcastic,0.5
"Don’t believe in ‘tamasha’, so not debating with Kejriwal, says Kiran Bedi",sarcastic,0.55
Bihar govt warns to put boards of PM Modi to protest fund crunch,sarcastic,0.8
"Caste constant, cast variable in his politics, Udit Raj in a fresh row",sarcastic,0.65
"Sharing stage at Rajasthan summit, Adani praises Gehlot ‘vision’, calls him ‘trendsetter’",sarcastic,0.45
"11 Bihar ministers crorepatis, not Chief Minister",sarcastic,0.45
"What can’t be said with a thousand words, can be said with a photo",sarcastic,0.5
Samajwadi Party consolation prize in UP elections: postal ballot edge over victor BJP,sarcastic,0.75
Cantonment Board Polls: BJP expels corporator for not using Modi photo,sarcastic,0.5
"Sukhbir Badal back on top, revamped Akali Dal units are filled with his loyalists",sarcastic,0.5
Varanasi’s 2nd exclusive manifesto,sarcastic,0.45
"Punjab: The math of AAP govt’s 25,000 job promise; and the 0s earlier",sarcastic,0.55
VIDEO: PM appeals for calm as ‘Modi’ chants drown Nitish Kumar speech,sarcastic,0.4
"AICC polls: Haryana Congress to ‘elect’ 195 delegates today, Hooda detractors say names already finalised",sarcastic,0.85
Children say other word for PayTM is ‘PayPM’: Mamata Banerjee in Patna,sarcastic,0.85
Congress CMs’ Meet: ‘PM Modi’s call for cooperative federalism a poll slogan’,sarcastic,0.7
Congress removes Jakhar from all party posts; he says he does not hold any,sarcastic,0.7
Narendra Modi mingles with Oppn with handshakes and a smile…,sarcastic,0.45
"Modi replies to Gowda remark, says former PM welcome in Gujarat",sarcastic,0.65
"Polls in the air, open season between ministers, Cong MLAs and bureaucrats in Rajasthan",sarcastic,0.55
"Ally AIADMK occupied, BJP’s latest play in Tamil Nadu: Swamp state with Union ministers",sarcastic,0.65
"Congress workers’ refrain from Rahul Yatra’s MP leg: Charged up, challenge is not to sleep now",sarcastic,0.6
New schemes for old in Akhilesh govt’s balance sheet,sarcastic,0.65
Win-all in new NDA,sarcastic,0.6
"The new-look, friendly Sanjay Raut, and how long will it last? Praise for Fadnavis sets Maharashtra abuzz",sarcastic,0.65
"Caught in rough weather, the big question for Opposition: how long will the glue hold?",sarcastic,0.45
Kerala: Congress led government revokes criminal case against RSS workers,sarcastic,0.45
"Emergency in 1975 was a mistake, but what about the continuing undeclared emergency today, asks Singhvi",sarcastic,0.65
"No phones, pens, this is the Minister’s office",sarcastic,0.5
86% of PM Modi’s Rs 1.25 lakh cr package old projects: Nitish Kumar,sarcastic,0.5
"Amidst BJP tribal push, Christian schools, churches feel the heat in MP",sarcastic,0.45
Two crorepatis in poll battle in poverty-hit Kandhamal,sarcastic,0.65
"Four resignations already, J&K Congress revamp may harm party more",sarcastic,0.5
"Congress leaders get BJP SMS, say membership drive a fraud",sarcastic,0.5
"Congress wants Amit Shah held, BJP says nation shares his views",sarcastic,0.45
Country's 'true independence' established on Ram temple consecration day: Bhagwat,sarcastic,0.5
"Live: Nitish, Sonia attack PM Modi at Swabhiman rally; Lalu says it’s not ‘Jungle Raaj’ but ‘Mangal Raaj’ in Bihar",sarcastic,0.5
"At Kangra, AAP banks on candidate’s ‘similarity’ to Arvind Kejriwal",sarcastic,0.45
#Politics | Gadkari praise for Manmohan Singh draws Oppn applause: ‘Square peg in a round hole’,sarcastic,0.5
I hereby declare Murli Manohar Joshi,sarcastic,0.55
"Prez is like a father figure for the country, his perception final on legislation, ordinances: Khurshid",sarcastic,0.5
"No achche din, at least bring sachche din: Congress",sarcastic,0.85
"‘Liberation’ from Nizam, or ‘Integration’ with India? Hyderabad, Sept 17, 1948, via BJP vs TRS politics",sarcastic,0.5
Astrologer row: Smriti Irani told the media not to breach decorum,sarcastic,0.55
PM Modi wishes speedy recovery to former U.S. President Biden,sarcastic,0.7
"No threat to Modi, have upgraded his security cover: Sushilkumar Shinde",sarcastic,0.5
I Hereby Declare: Harshad Patel’s wealth and assets,sarcastic,0.45
Pitch for PM anchors Gowda grand ‘last bid’,sarcastic,0.4
"After Jayanthi’s allegation of interference, Rahul Gandhi says intervened for tribals",sarcastic,0.45
"Rahul Gandhi on GST Bill: Jaitley never spoke to me about it, only invited me for daughter’s wedding",sarcastic,0.75
"After Rahul’s displeasure, Gujarat Congress postpones relocating president’s office",sarcastic,0.45
No chair is permanent  in politics: Ex-Governor’s parting shot to Modi govt,sarcastic,0.5
Siddaramaiah among Karnataka Congress top guns fighting shy of applying for tickets,sarcastic,0.5
"On Himachal Vande Bharat, doors open for Modi’s development message",sarcastic,0.4
Samajwadi Party rallies behind Sushma: ‘people do help people’,sarcastic,0.5
"Congress to give ‘a good fight’ to Narendra Modi, may also field outsider",sarcastic,0.45
Missing in action: Shanta Kumar — founder member of BJP and first non-Cong CM,sarcastic,0.55
Maharashtra Assembly elections: BJP set to get both power and Pawar,sarcastic,0.65
"AAP has an ally, but Kerala could be a long, lonely trek",sarcastic,0.45
World ‘borderless’...India much larger than shown on maps: Astronaut Shukla tells PM Modi,sarcastic,0.5
A father and two sons-in-law look beyond NDA,sarcastic,0.6
All-party meeting be called but parties must attend only if PM Modi participates: Sibal,sarcastic,0.4
"Haryana Cong revamp: Bansi Lal’s granddaughter, a Hooda loyalist, close aides of Selja and Surjewala named working presidents",sarcastic,0.5
Congress worked overtime to send me behind bars: Narendra Modi,sarcastic,0.5
A son comes of age: Jr Chandrababu Naidu makes a splash with ‘small’ battles,sarcastic,0.65
Phoolan Devi Jan Jagaran Sena — a ‘political party’ in making before ’17 polls,sarcastic,0.65
"Rajasthan temple row: Last time, it was Raje in the dock, as RSS flung barbs like ‘Aurangzeb’",sarcastic,0.65
"I Hereby Declare: Omar Abdullah, Mufti Mohd Sayeed",sarcastic,0.45
Smiling Gowda presents Rail Budget at high speed,sarcastic,0.55
Congress & its missteps: Rajasthan latest in a series of own goals,sarcastic,0.45
"Anandi listening, Modi praises Shah",sarcastic,0.4
Diplomatic outreach revives memories of ‘dream teams’ that got India out of tight corners,sarcastic,0.55
"Jharkhand govt lobs domicile ball in Centre’s court, hopes to reap benefits, deflect blame",sarcastic,0.55
"In Sambhal, what matters more than Modi is a railway link",sarcastic,0.45
"Now, tourism as a weapon against terrorism",sarcastic,0.65
"For all Didi’s benevolence, not all Muslims are behind her",sarcastic,0.65
Congress candidate for Vadodara LS bypoll recreates Modi’s selfie act; inquiry initiated,sarcastic,0.4
"In cutout, as ‘mentor’, Gen Rawat in Uttarakhand campaign pitch",sarcastic,0.55
"Maha Kumbh: Gods, gurus, and glass turtles",sarcastic,0.45
"Aam Aadmi Party battles Narendra Modi in Delhi, Congress missing",sarcastic,0.5
Mufti is a master in sugarcoating poison as remedy: Syed Ali Shah Geelani,sarcastic,0.85
Iran-Israel conflict: Congress asks Modi government to show moral courage and condemn U.S. bombings,sarcastic,0.5
"BJP presents a brave face, says Bihar won’t have any impact on UP elections",sarcastic,0.65
"Back to riots village, to keep Narendra Modi out",sarcastic,0.45
In Chettri’s armour — jan andolan,sarcastic,0.45
"Mulayam attacks Modi, Akhilesh pays Anandiben courtesy visit",sarcastic,0.5
Jayant Sinha sets himself a growth target,sarcastic,0.45
"#Politics | Rahul’s yatra: When John Cusack, ‘apocalyptic s..t disturber’, shakes up things",sarcastic,0.65
"In poll season, Ishrat, Afzal Guru issues give BJP ‘shot in the arm’",sarcastic,0.5
A textbook case: ‘Saffronisation’ debate back in focus in Karnataka,sarcastic,0.45
Indian Railways features Operation Sindoor ‘tribute’ on e-tickets and stations,sarcastic,0.8
"Amid seat-sharing tussle, Shiv Sena backs Narendra Modi for praising Muslims",sarcastic,0.45
"Cong, NCP poll manifestos old wine in old bottle: BJP",sarcastic,0.65
"Arunachal Pradesh: At new station, Government red flags ‘old bogies’",sarcastic,0.65
"Congress will be reduced to Club-75, Amarinder Singh not to be part: BJP",sarcastic,0.65
"Modi ‘invites’ Gowda to Gujarat, he says look after Muslims first",sarcastic,0.5
"In affidavits, Lalu’s elder son is 25, younger 26",sarcastic,0.85
‘Osama’ look-alike to fight Narendra Modi in Varanasi,sarcastic,0.55
"Karuna says principles are important to him, not children",sarcastic,0.75
"Modi the ace for BJP again, as it relies on caste card, adjusts to AAP in Gujarat",sarcastic,0.45
"Day after saying ‘no impact’, Naresh Patel calls Prashant Kishor a ‘good friend’ who will stand by him",sarcastic,0.65
Hashtag Politics | Karnataka BJP’s ‘PFIBhagya’ campaign labels ex-CM Siddaramaiah as ‘Siddramullah’,sarcastic,0.7
"His seat on brink, Hemant Soren tries domicile policy cushion",sarcastic,0.5
"Day before Chess Olympiad, BJP’s gambit: checkmate Stalin with PM posters",sarcastic,0.65
5 times 5 or more,sarcastic,0.65
Narendra Modi’s assets up Rs 14 lakh; BJP says party transferred funds,sarcastic,0.75
"Out of power for long, Opposition conspiring against country, says PM Modi",sarcastic,0.45
Modi@20 book as ‘Gita updesh’: Only the latest encomium in a long list,sarcastic,0.8
Sub-categorisation of OBCs: Govt extends term again without panel asking for it,sarcastic,0.65
"PM Narendra Modi expands Cabinet, shrinks some ministers",sarcastic,0.45
Mulayam Singh Yadav let off by EC for threatening school teachers,sarcastic,0.45
"Ramanjit Singh Sikki — Devotee first, candidate later, if at all",sarcastic,0.45
"HashtagPolitics | As Manipur JD(U) MLAs cross over to BJP, claws out for each other: ‘JD(U)-mukt’, ‘money power’",sarcastic,0.65
"Rohith Vemula suicide: For ‘VIP’ Minister, HRD sent five reminders to university",sarcastic,0.65
"Behind protest at art institute, a BJP vs BJP tussle for Vadodara university’s control",sarcastic,0.45
"NDA gas balloon will burst again like 2004, 2009: Rahul Gandhi",sarcastic,0.5
"Government denies sale of old railway bridges as scrap, says unserviceable released parts are disposed of",sarcastic,0.55
‘Misunderstanding’ between Manjhi and Nitish Kumar ends: JD(U),sarcastic,0.65
"BCCI revamp: Rajeev Shukla, for whom grass is always green",sarcastic,0.85
Corruption grafts its way to poll centre stage in West Bengal,sarcastic,0.55
Sri Lanka releases 11 Indian fishermen after PM Modi’s ‘humane approach’ pitch,sarcastic,0.4
Cabinet approves irrigation scheme for ‘modernising’ water management,sarcastic,0.55
BJP candidates in Valley reject party line on Article 370,sarcastic,0.55
"With food and farmhouse, Nityanand Rai sets the table for a new course in Bihar BJP",sarcastic,0.4
"Centre ‘single-handedly’ working to help the Adani Group, says Congress",sarcastic,0.65
"Hashtag Politics | On Rahul Bharat Jodo Yatra route, a Savarkar own goal",sarcastic,0.4
