headline,label,confidence
"As Sunil Jakhar makes emotive pitch to revive BJP-Akali alliance, mixed reactions from Sukhbir Badal’s party",non-sarcastic,1.0
Today in Politics: Results of 5 Assembly bypolls across 4 states to be announced,non-sarcastic,1.0
"All Tamil Nadu civic bodies under its control, DMK nips ‘trouble’ in bud, eases out two mayors",sarcastic,0.45
"Amid growing buzz over his ‘exit’ from NCP, Bhujbal keeps Mahayuti, MVA on tenterhooks",non-sarcastic,0.95
‘Will talk to stakeholders from Kanyakumari to Kashmir’: Chief of House panel on waqf Bill,non-sarcastic,0.95
Opposition cannot dictate the timeline for SIR debate: Kiren Rijiju,non-sarcastic,1.0
"After Visavadar high, AAP faces blow in Botad from MLA: Who is Umesh Makwana?",non-sarcastic,0.95
Backward Hindus will return to CPM if it stops appeasing minorities: SNDP chief,non-sarcastic,0.95
Can Digha temple cancel out Murshidabad violence? Mamata Banerjee will be praying for that today,sarcastic,0.8
"From the Urdu Press: ‘Karnataka Muslim quota row betrays BJP bias’, ‘Stalin’s Tamil push a defence of India’s pluralism’",non-sarcastic,0.95
"Treaties should be driven by national interest, not pressure from foreign govts or corporations: Supreme Court",non-sarcastic,1.0
Father of Indian student killed in U.S. dies just before $29 million settlement,non-sarcastic,0.95
140th Foundation day: Congress has not compromised on its core principles: Kharge,non-sarcastic,0.95
Uddhav Sena renews pitch for reunion with Raj Thackeray as Shinde Sena steps up MNS outreach,non-sarcastic,0.95
SIR is an assault on electoral democracy: CPI(M) Polit Bureau,non-sarcastic,0.0
"At Congress session, two views on way forward – keep attacking Modi govt, or offer an alternative",non-sarcastic,0.95
"Supreme Court hearing on SIR updates: Manner of conducting electoral rolls revision must conform to principles of natural justice, says CJI",non-sarcastic,1.0
CPM aims for Bengal reboot with young faces in LS poll fray: ‘From zero to a new Left’,non-sarcastic,0.95
"Supreme Court asks Bar Council of India to notify polls for Punjab, Haryana bar councils; directs polls by December 31",non-sarcastic,1.0
"Across 400 km, Naveen Patnaik’s two seats have same concerns, hope: jobs",non-sarcastic,0.9
"Set back by nuns’ arrest in Chhattisgarh, how Kerala BJP is trying to make up to Christians",non-sarcastic,0.9
Today in Politics: Congress to launch Maharashtra Assembly campaign with Mumbai rally,non-sarcastic,1.0
"Congress sees red over Tharoor praise for Vijayan govt, sharpens attack on LDF",non-sarcastic,0.95
"Congress slams Economic Survey’s RTI review call, but UPA ministers once raised similar concerns",sarcastic,0.45
"‘A constable now can have power to change govts, and always of Opposition’: Abhishek Singhvi",sarcastic,0.85
A conundrum for BJP while Balwant Singh Rajoana’s mercy plea hearing continues in SC,non-sarcastic,1.0
Supreme Court rules out murder by strangulation in 2002 Telugu actor death case,non-sarcastic,1.0
"Her theme song one of change, CPI(M-L)’s Divya Gautam fights shy of Sushant Singh Rajput link",non-sarcastic,0.9
"T Raja Singh: ‘Have the blessing of top BJP leaders, had to quit party because of some in state unit’",non-sarcastic,0.95
India studying implications of recent U.S. sanctions on Russian oil: MEA,non-sarcastic,1.0
Parliament approves Bill to levy higher excise duty on tobacco,non-sarcastic,0.0
"In poll season, a video captures J&K job distress: ‘Seen that PhD scholar selling fruits?’",sarcastic,0.65
"As Bihar enters last two laps, Modi a big factor, Nitish can’t be ruled out, Tejashwi is climbing",non-sarcastic,0.95
"Digital Personal Data Protection Act notified after two years, RTI Act amended",non-sarcastic,1.0
"The life and times of Natwar Singh: Seasoned diplomat, former External Affairs Minister",non-sarcastic,1.0
"In Maharashtra’s 8 seats, shifting caste equations, Oppn focus on local issues unsettle ruling NDA",non-sarcastic,1.0
PM Modi visit Vajpayee's memorial ‘Sadaiv Atal’; pay tributes,non-sarcastic,1.0
Today in Politics: Siddaramaiah to hold ‘mega protest’ against Centre’s ‘unchecked price rise’,non-sarcastic,0.15
Mizoram MP says not being allowed to raise alleged defence land scam in Rajya Sabha,non-sarcastic,0.0
"PM Modi, Canada's Carney agree to unlock potential for deeper cooperation in defence and space sectors",non-sarcastic,1.0
Supreme Court Bench to hear if litigant should first approach sessions court for anticipatory bail,non-sarcastic,1.0
2-year Central deputation at SP/DIG level must for IPS officers to be eligible for senior posts: MHA,non-sarcastic,1.0
"Ex-Planning Commission member, close to Congress establishment: At centre of BJP attack, who is Syeda Hameed?",non-sarcastic,1.0
Three Indians among crew on board Russian oil tanker seized by U.S.: report,non-sarcastic,1.0
"India withdraws families, dependents of diplomats and officials from all missions in Bangladesh",non-sarcastic,1.0
"‘On the same page,’ says Tharoor after meeting Kharge, Rahul ahead of Kerala polls",non-sarcastic,0.95
AI-generated voter IDs to dead man ‘appearing’ for hearings: Super checking puts scanner on 30 lakh more names in Bengal SIR,sarcastic,0.65
"TDP MP: ‘Delimitation should not penalise states with low population, high GDP… it should have diverse basis’",non-sarcastic,1.0
Can ‘slip of tongue’ hurt Patra’s poll prospects? Puri voters stand divided,non-sarcastic,0.9
"JD(U) MP who flayed EC’s ‘Tughlaqi farmaan’, got notice, won his seat hailing Modi leadership",sarcastic,0.65
Today in Politics: President Murmu to address nation on Republic Day eve; PM Modi to meet Indonesia president,non-sarcastic,1.0
PM Modi voices deep concern over targeting of Putin's residence,non-sarcastic,0.1
Newsmaker | Child labourer to rexine bigwig to Kejriwal associate: The AAP minister who resigned,non-sarcastic,0.95
"Centre unlikely to revoke President’s Rule in Manipur, BJP suggests MLAs paid ‘courtesy visit’ to Governor",sarcastic,0.55
"Ola, Uber and other app-based transport drivers’ strike: What are their demands and why are they protesting?",non-sarcastic,1.0
Siddaramaiah loyalist MLAs’ foreign tour puts Karnataka Congress tussle back in focus,non-sarcastic,0.9
"For UP bypoll to avenge Ayodhya loss, BJP fields own Pasi to counter SP’s: Who is Chandrabhan Paswan?",non-sarcastic,0.95
Today in Politics: PM Modi to flag off country’s first Vande Metro; Amit Shah to address 3 rallies on last day of phase 1 J&K campaign,non-sarcastic,1.0
Remarks on Sofiya Qureshi: Supreme Court gives two-week deadline for sanction to prosecute Vijay Shah,non-sarcastic,1.0
Probe ordered into 'poisonous gas leak' from underground mines in Dhanbad; locals to shift,non-sarcastic,1.0
"Government doing a ‘very thorough study’ of non-scheduled flight operators, uncontrolled airfields: Rammohan Naidu",sarcastic,0.4
SHANTI Act: What is still under centre’s control in India’s ‘open’ nuclear sector?,sarcastic,0.65
"Some Governors playing a role where they shouldn’t, inactive where they ought to be active: SC judge B V Nagarathna",non-sarcastic,0.95
"Today in Politics: Amid state Congress revamp, Rahul Gandhi in Gujarat for two-day visit",non-sarcastic,1.0
CBI moves Supreme Court against bail to Sengar in Unnao rape case; protests continue,non-sarcastic,1.0
"Bihar elections: Outgoing Assembly least productive under Nitish, no Bill saw discussion carry over to next day",non-sarcastic,0.9
China Eastern announces more frequencies for Shanghai- Delhi flights,non-sarcastic,1.0
"New Uttarakhand Bill to do away with Madrasa Board, extend minority education benefits beyond Muslims",non-sarcastic,0.95
Tamil Nadu moves Supreme Court against President’s refusal to grant assent to anti-NEET Bill,non-sarcastic,1.0
"RSS, BJP close the distance via Haryana, onward now to Maharashtra, Jharkhand",non-sarcastic,0.95
Probe agencies cannot force lawyers to reveal client info: Supreme Court judgement,non-sarcastic,1.0
"‘This time, we will vote without fear’: Sandeshkhali goes to poll battle today",non-sarcastic,0.9
"M K Stalin sets up committee on protecting states’ rights, places federalism front and centre of DMK’s poll push in Tamil Nadu",non-sarcastic,1.0
"50 years ago, on this day, for the first time a government was dismissed in Tamil Nadu",non-sarcastic,1.0
"‘Serious’ about dog feeder liability, says SC as animal groups warn of ‘unfortunate’ outcomes",sarcastic,0.4
Congress expresses ‘grave concern’ over ‘unilateral U.S. actions’ in Venezuela,non-sarcastic,0.95
"Ahead of likely PM visit to Manipur, Naga ‘trade embargo’ chokes highways, trucks stranded",sarcastic,0.45
Sonam Wangchuk taken to AIIMS Jodhpur,non-sarcastic,1.0
"Japan FM Motegi, EAM Jaishankar to hold Strategic dialogue on Indo-Pacific, AI cooperation",non-sarcastic,1.0
India engaged with Mexico over 'unilateral' tariff hike,non-sarcastic,1.0
"Decode Politics: Big sops for middle class in Budget, but who makes up India’s middle class",sarcastic,0.45
"Supreme Court flags ‘stress and strain’ caused by SIR to people of West Bengal, orders transparency",non-sarcastic,0.95
"Congress has split into two; it’s Priyanka versus Rahul camps now, says BJP",non-sarcastic,0.9
Centre blames Opposition for stalling Parliament debate on pollution,non-sarcastic,0.95
Census 2027 first phase to have 33 questions,non-sarcastic,1.0
"Today in Politics: Congress to hold nationwide protests over NEET row, ED to challenge Kejriwal bail in HC",non-sarcastic,1.0
"In Jharkhand fray, INDIA, NDA bank on sitting MLAs, many who lost in 2019",sarcastic,0.45
Will BMC polls be the perfect storm for Uddhav Thackeray’s tottering Sena?,sarcastic,0.4
‘Without Opposition there is no Parliament … (but) its space has shrunk beyond comprehension’: CPM MP John Brittas,sarcastic,0.45
Have a question for Sardar Patel? Culture Ministry has some answers,sarcastic,0.5
Anurag Thakur seeks action over e-cigarette use,non-sarcastic,1.0
Supreme Court declines to transfer trial of Prajwal Revanna,non-sarcastic,1.0
"Ashok Gehlot’s troubleshooter, can Mahesh Joshi find his way out again?",sarcastic,0.5
"Rajasthan bypoll sideshow: A ‘not-so-resigned’ minister, and a ‘not-so-final’ transfer list",sarcastic,0.85
Why Akhilesh Yadav’s meeting with a Congress leader has the party nervous,non-sarcastic,0.95
"Bypolls in 7 states: INDIA bloc takes 10 of 13 Assembly seats, BJP gets two",non-sarcastic,1.0
"Why AAP, Congress failed to strike Haryana poll deal",non-sarcastic,1.0
AAP lost a big face to BJP but has gained in Delhi defection race — at Congress’s expense,sarcastic,0.45
New York woman charged with smuggling individuals from India into U.S.,non-sarcastic,1.0
"Congress leader Nana Patole compares Rahul Gandhi with Lord Ram, triggers row",non-sarcastic,0.95
Union Health Ministry sets three Guinness World Records under women’s health campaign,non-sarcastic,0.95
"VP Jagdeep Dhankhar in the House? Bengal may not shut the door, could go for Special Assembly",sarcastic,0.5
"Vance, Rubio congratulate Gor on assuming charge as U.S. envoy to India",non-sarcastic,0.95
"Today in Politics: As Waqf Bill moves next to Rajya Sabha, how NDA, INDIA bloc numbers stack up",non-sarcastic,1.0
"BJP paper, Muslim League’s words: As Left revels in rival dailies’ editorial faux pas, it gets reminded of 2010 gaffe",sarcastic,0.55
"Why cow is back on Maharashtra Cabinet table, ‘love, vote jihad’ on Dy CM Fadnavis lips",sarcastic,0.55
Labour shortage during peak farm season to be addressed by new law: Shivraj Chouhan,non-sarcastic,0.95
"‘Rahul Gandhi now demonstrating political maturity, directly challenging BJP, PM,’ says D Raja",non-sarcastic,0.95
"Why Supreme Court ruling on L-G bid to appoint MCD aldermen will hold high stakes for AAP, BJP",non-sarcastic,1.0
‘A house 7 km away does not mean home’: Residents protest as Vrindavan temple corridor work begins,non-sarcastic,0.95
Cash transactions at NH toll plazas likely to be discontinued,non-sarcastic,1.0
Technology our greatest future asset: Admiral Tripathi at NDA Passing Out Parade,non-sarcastic,1.0
"Ahead of Bihar polls, JD(U), LJP(RV) donations jump, bank on electoral trusts",non-sarcastic,0.95
"BJP votes in Maharashtra got divided due to Maratha quota, farmers’ issues, Opposition’s Constitution narrative: MoS Raksha Khadse",non-sarcastic,1.0
"INDIA keeps hopes up – if not for tomorrow, then for the long game",sarcastic,0.55
"Vinod Tawde to be BJP’s poll in-charge for Kerala, Ram Madhav for Bengaluru civic election",non-sarcastic,1.0
"In Sandeshkhali outreach, Mamata asks locals not to pay bribes for schemes, bats for women rights",sarcastic,0.5
"AICC data head: ‘TN Cong cadre want more seats, power share… can DMK alliance win without Cong vote share?’",non-sarcastic,0.95
"An AAP-Congress bout in Vinesh Phogat’s seat, will face WWE wrestler",non-sarcastic,0.9
"Congress, Trinamool congratulate BNP for winning parliamentary elections in Bangladesh",sarcastic,0.85
Luxury car crash case: Shivam Mishra gets bail from Kanpur court,non-sarcastic,1.0
The Badal-Kairon story in Punjab enters another chapter; between the lines lies Majithia,sarcastic,0.55
"In J&K, why Urdu is a new flashpoint amid BJP, Valley row over job exam",non-sarcastic,1.0
Exclusive: Prashant Kishor enrolled as voter in 2 states – Bengal and Bihar,non-sarcastic,0.95
"Regime changes in Bangladesh, Nepal, and Sri Lanka were due to poor governance: Doval",non-sarcastic,1.0
"After drawing a blank in Haryana polls since debut, AAP eyes a breakthrough with ‘Kejriwal guarantees’",sarcastic,0.45
Signals from Maharashtra: Is the state’s fractured polity becoming space for de-ideologised politics?,sarcastic,0.55
"As former BJP Bengal chief Dilip Ghosh gets married, state parties united in bliss",sarcastic,0.85
"Dissent that Waqf panel report redacted: ‘furtherance of govt agenda’, ‘politically motivated’, ‘rushed through’",non-sarcastic,1.0
India focused on technology driven transformation of justice system: Law Minister,non-sarcastic,0.95
"Takeaways from Mamata’s Martyrs’ Day rally: Targeting Modi govt, offering shelter to ‘helpless’ Bangladeshis, show of regional straps",non-sarcastic,0.9
